project_id,project_location_id,precision_code,geoname_id,place_name,latitude,longitude,location_type_code,location_type_name,gazetteer_adm_code,gazetteer_adm_name,location_class,geographic_exactness,project_title,start_actual_isodate,end_actual_isodate,donors_iso3,recipients,recipients_iso3,ad_sector_codes,ad_sector_names,ad_purpose_codes,ad_purpose_names,status,transactions_start_year,transactions_end_year,project_total_commitments,total_disbursements,even_split_commitments,even_split_disbursements,recommended_for_research,umbrella,year,year_uncertain,crs_sector_code,crs_sector_name,flow,all_recipients,recipient_condensed,sources_count,funding_agency,cofinancing_agency,implementing_agency,recipient_agencies,recipient_agencies_count,flow_class,intent,amount,currency,deflators_used,exchange_rates_used,usd_defl_2014,usd_current,start_actual,start_planned,end_actual,end_planned,recipient_count,recipient_cow_code,recipient_oecd_code,recipient_oecd_name,recipient_iso3,recipient_iso2,recipient_un_code,recipient_imf_code,line_of_credit,is_cofinanced,is_ground_truthing,loan_type,interest_rate,maturity,grace_period,grant_element,location_details,contacts,source_triangulation,field_completeness,round_coded
34917,34917_3351640,4,3351640,Bíe,-12.34989,17.3031,ADM1,first-order administrative division,6295630|6255146|AO|02,Earth|Africa|Angola|Bíe,1,1,China constructs generation network worth $74.3 million in Angola (Linked to Project ID #42029),,2009-04-08,CHN,Angola,AGO,230,Energy Generation and Supply,,,Completion,2006,2006,136725783,,19532254.7142857,,TRUE,FALSE,2006,FALSE,230,Energy Generation and Supply,Loan (excluding debt rescheduling),Angola,Angola,5,"Export-Import Bank of China, Government Agency",,"China Machinery Engineering Corporation (CMEC), State-Owned Company;",,,OOF-like,Development,74331285,USD,0.543652291,1,136725783,74331285,,2006-10-24,2009-04-08,,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,"Bengo, Bie, Kwanze-Norte, Kwanza-Sul, Luanda, Malange, Moxico",,8,8,AdditionalCoded
34917,34917_875996,4,875996,Moxico,-12.84869,20.93266,ADM1,first-order administrative division,6295630|6255146|AO|14,Earth|Africa|Angola|Moxico,1,1,China constructs generation network worth $74.3 million in Angola (Linked to Project ID #42029),,2009-04-08,CHN,Angola,AGO,230,Energy Generation and Supply,,,Completion,2006,2006,136725783,,19532254.7142857,,TRUE,FALSE,2006,FALSE,230,Energy Generation and Supply,Loan (excluding debt rescheduling),Angola,Angola,5,"Export-Import Bank of China, Government Agency",,"China Machinery Engineering Corporation (CMEC), State-Owned Company;",,,OOF-like,Development,74331285,USD,0.543652291,1,136725783,74331285,,2006-10-24,2009-04-08,,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,"Bengo, Bie, Kwanze-Norte, Kwanza-Sul, Luanda, Malange, Moxico",,8,8,AdditionalCoded
34917,34917_2239858,4,2239858,Malanje,-9.67548,16.82553,ADM1,first-order administrative division,6295630|6255146|AO|12,Earth|Africa|Angola|Malanje,1,1,China constructs generation network worth $74.3 million in Angola (Linked to Project ID #42029),,2009-04-08,CHN,Angola,AGO,230,Energy Generation and Supply,,,Completion,2006,2006,136725783,,19532254.7142857,,TRUE,FALSE,2006,FALSE,230,Energy Generation and Supply,Loan (excluding debt rescheduling),Angola,Angola,5,"Export-Import Bank of China, Government Agency",,"China Machinery Engineering Corporation (CMEC), State-Owned Company;",,,OOF-like,Development,74331285,USD,0.543652291,1,136725783,74331285,,2006-10-24,2009-04-08,,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,"Bengo, Bie, Kwanze-Norte, Kwanza-Sul, Luanda, Malange, Moxico",,8,8,AdditionalCoded
34917,34917_2240444,4,2240444,Luanda,-8.91667,13.33924,ADM1,first-order administrative division,6295630|6255146|AO|20,Earth|Africa|Angola|Luanda,1,1,China constructs generation network worth $74.3 million in Angola (Linked to Project ID #42029),,2009-04-08,CHN,Angola,AGO,230,Energy Generation and Supply,,,Completion,2006,2006,136725783,,19532254.7142857,,TRUE,FALSE,2006,FALSE,230,Energy Generation and Supply,Loan (excluding debt rescheduling),Angola,Angola,5,"Export-Import Bank of China, Government Agency",,"China Machinery Engineering Corporation (CMEC), State-Owned Company;",,,OOF-like,Development,74331285,USD,0.543652291,1,136725783,74331285,,2006-10-24,2009-04-08,,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,"Bengo, Bie, Kwanze-Norte, Kwanza-Sul, Luanda, Malange, Moxico",,8,8,AdditionalCoded
34918,34918_3349234,4,3349234,Kwanza Sul,-10.82696,15.03197,ADM1,first-order administrative division,6295630|6255146|AO|06,Earth|Africa|Angola|Kwanza Sul,1,1,"Phase 2: New Generation Network for Benguela, Kwanza, Cunene, Huambo, Uige and Zaire (Linked to ID #42029)",,2009-03-08,CHN,Angola,AGO,230,Energy Generation and Supply,,,Completion,2006,2006,124996725,,17856675,,TRUE,FALSE,2006,FALSE,230,Energy Generation and Supply,Loan (excluding debt rescheduling),Angola,Angola,5,"Export-Import Bank of China, Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company",,,OOF-like,Development,67954756,USD,0.543652291,1,124996725,67954756,,2006-10-21,2009-03-08,,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,"Benguela, Kwanza Norte, Cunene, Huambo, Uige, Zaire",,8,9,AdditionalCoded
34918,34918_3351660,4,3351660,Benguela,-12.85399,13.92825,ADM1,first-order administrative division,6295630|6255146|AO|01,Earth|Africa|Angola|Benguela,1,1,"Phase 2: New Generation Network for Benguela, Kwanza, Cunene, Huambo, Uige and Zaire (Linked to ID #42029)",,2009-03-08,CHN,Angola,AGO,230,Energy Generation and Supply,,,Completion,2006,2006,124996725,,17856675,,TRUE,FALSE,2006,FALSE,230,Energy Generation and Supply,Loan (excluding debt rescheduling),Angola,Angola,5,"Export-Import Bank of China, Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company",,,OOF-like,Development,67954756,USD,0.543652291,1,124996725,67954756,,2006-10-21,2009-03-08,,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,"Benguela, Kwanza Norte, Cunene, Huambo, Uige, Zaire",,8,9,AdditionalCoded
34918,34918_2236355,4,2236355,Zaire,-6.58717,13.51966,ADM1,first-order administrative division,6295630|6255146|AO|16,Earth|Africa|Angola|Zaire,1,1,"Phase 2: New Generation Network for Benguela, Kwanza, Cunene, Huambo, Uige and Zaire (Linked to ID #42029)",,2009-03-08,CHN,Angola,AGO,230,Energy Generation and Supply,,,Completion,2006,2006,124996725,,17856675,,TRUE,FALSE,2006,FALSE,230,Energy Generation and Supply,Loan (excluding debt rescheduling),Angola,Angola,5,"Export-Import Bank of China, Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company",,,OOF-like,Development,67954756,USD,0.543652291,1,124996725,67954756,,2006-10-21,2009-03-08,,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,"Benguela, Kwanza Norte, Cunene, Huambo, Uige, Zaire",,8,9,AdditionalCoded
34918,34918_2241660,4,2241660,Cuanza Norte,-8.91136,14.8887,ADM1,first-order administrative division,6295630|6255146|AO|05,Earth|Africa|Angola|Cuanza Norte,1,1,"Phase 2: New Generation Network for Benguela, Kwanza, Cunene, Huambo, Uige and Zaire (Linked to ID #42029)",,2009-03-08,CHN,Angola,AGO,230,Energy Generation and Supply,,,Completion,2006,2006,124996725,,17856675,,TRUE,FALSE,2006,FALSE,230,Energy Generation and Supply,Loan (excluding debt rescheduling),Angola,Angola,5,"Export-Import Bank of China, Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company",,,OOF-like,Development,67954756,USD,0.543652291,1,124996725,67954756,,2006-10-21,2009-03-08,,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,"Benguela, Kwanza Norte, Cunene, Huambo, Uige, Zaire",,8,9,AdditionalCoded
34918,34918_3348310,4,3348310,Huambo,-12.5,15.66667,ADM1,first-order administrative division,6295630|6255146|AO|08,Earth|Africa|Angola|Huambo,1,1,"Phase 2: New Generation Network for Benguela, Kwanza, Cunene, Huambo, Uige and Zaire (Linked to ID #42029)",,2009-03-08,CHN,Angola,AGO,230,Energy Generation and Supply,,,Completion,2006,2006,124996725,,17856675,,TRUE,FALSE,2006,FALSE,230,Energy Generation and Supply,Loan (excluding debt rescheduling),Angola,Angola,5,"Export-Import Bank of China, Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company",,,OOF-like,Development,67954756,USD,0.543652291,1,124996725,67954756,,2006-10-21,2009-03-08,,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,"Benguela, Kwanza Norte, Cunene, Huambo, Uige, Zaire",,8,9,AdditionalCoded
34918,34918_3349096,4,3349096,Cunene,-16.51009,15.43526,ADM1,first-order administrative division,6295630|6255146|AO|07,Earth|Africa|Angola|Cunene,1,1,"Phase 2: New Generation Network for Benguela, Kwanza, Cunene, Huambo, Uige and Zaire (Linked to ID #42029)",,2009-03-08,CHN,Angola,AGO,230,Energy Generation and Supply,,,Completion,2006,2006,124996725,,17856675,,TRUE,FALSE,2006,FALSE,230,Energy Generation and Supply,Loan (excluding debt rescheduling),Angola,Angola,5,"Export-Import Bank of China, Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company",,,OOF-like,Development,67954756,USD,0.543652291,1,124996725,67954756,,2006-10-21,2009-03-08,,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,"Benguela, Kwanza Norte, Cunene, Huambo, Uige, Zaire",,8,9,AdditionalCoded
34918,34918_2236566,4,2236566,Uíge,-7.10719,15.44056,ADM1,first-order administrative division,6295630|6255146|AO|15,Earth|Africa|Angola|Uíge,1,1,"Phase 2: New Generation Network for Benguela, Kwanza, Cunene, Huambo, Uige and Zaire (Linked to ID #42029)",,2009-03-08,CHN,Angola,AGO,230,Energy Generation and Supply,,,Completion,2006,2006,124996725,,17856675,,TRUE,FALSE,2006,FALSE,230,Energy Generation and Supply,Loan (excluding debt rescheduling),Angola,Angola,5,"Export-Import Bank of China, Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company",,,OOF-like,Development,67954756,USD,0.543652291,1,124996725,67954756,,2006-10-21,2009-03-08,,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,"Benguela, Kwanza Norte, Cunene, Huambo, Uige, Zaire",,8,9,AdditionalCoded
34919,34919_3351640,4,3351640,Bíe,-12.34989,17.3031,ADM1,first-order administrative division,6295630|6255146|AO|02,Earth|Africa|Angola|Bíe,1,1,"Phase 2: New Generation Network (NGN) and Communications Installations for Bie, Huambo, Huila, Luanda (Linked to ID #42029)",2006-12-08,2009-02-08,CHN,Angola,AGO,430,Other Multisector,,,Completion,2006,2006,138462319,,34615579.75,,TRUE,FALSE,2006,FALSE,430,Other Multisector,Loan (excluding debt rescheduling),Angola,Angola,5,"Export-Import Bank of China, Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company",,,OOF-like,Mixed,75275357,USD,0.543652291,1,138462319,75275357,2006-12-08,2006-10-24,2009-02-08,,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,"Huambo, Bie, Huila, Luanda",,8,9,AdditionalCoded
34919,34919_3348310,4,3348310,Huambo,-12.5,15.66667,ADM1,first-order administrative division,6295630|6255146|AO|08,Earth|Africa|Angola|Huambo,1,1,"Phase 2: New Generation Network (NGN) and Communications Installations for Bie, Huambo, Huila, Luanda (Linked to ID #42029)",2006-12-08,2009-02-08,CHN,Angola,AGO,430,Other Multisector,,,Completion,2006,2006,138462319,,34615579.75,,TRUE,FALSE,2006,FALSE,430,Other Multisector,Loan (excluding debt rescheduling),Angola,Angola,5,"Export-Import Bank of China, Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company",,,OOF-like,Mixed,75275357,USD,0.543652291,1,138462319,75275357,2006-12-08,2006-10-24,2009-02-08,,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,"Huambo, Bie, Huila, Luanda",,8,9,AdditionalCoded
34919,34919_2240444,4,2240444,Luanda,-8.91667,13.33924,ADM1,first-order administrative division,6295630|6255146|AO|20,Earth|Africa|Angola|Luanda,1,1,"Phase 2: New Generation Network (NGN) and Communications Installations for Bie, Huambo, Huila, Luanda (Linked to ID #42029)",2006-12-08,2009-02-08,CHN,Angola,AGO,430,Other Multisector,,,Completion,2006,2006,138462319,,34615579.75,,TRUE,FALSE,2006,FALSE,430,Other Multisector,Loan (excluding debt rescheduling),Angola,Angola,5,"Export-Import Bank of China, Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company",,,OOF-like,Mixed,75275357,USD,0.543652291,1,138462319,75275357,2006-12-08,2006-10-24,2009-02-08,,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,"Huambo, Bie, Huila, Luanda",,8,9,AdditionalCoded
34919,34919_3348303,4,3348303,Huíla,-14.69531,15.00014,ADM1,first-order administrative division,6295630|6255146|AO|09,Earth|Africa|Angola|Huíla,1,1,"Phase 2: New Generation Network (NGN) and Communications Installations for Bie, Huambo, Huila, Luanda (Linked to ID #42029)",2006-12-08,2009-02-08,CHN,Angola,AGO,430,Other Multisector,,,Completion,2006,2006,138462319,,34615579.75,,TRUE,FALSE,2006,FALSE,430,Other Multisector,Loan (excluding debt rescheduling),Angola,Angola,5,"Export-Import Bank of China, Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company",,,OOF-like,Mixed,75275357,USD,0.543652291,1,138462319,75275357,2006-12-08,2006-10-24,2009-02-08,,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,"Huambo, Bie, Huila, Luanda",,8,9,AdditionalCoded
34923,34923_2239858,4,2239858,Malanje,-9.67548,16.82553,ADM1,first-order administrative division,6295630|6255146|AO|12,Earth|Africa|Angola|Malanje,1,1,Rehabilitation and Expansion of MT/BT Networks in Malange (Linked to ID #42029),,2010-01-01,CHN,Angola,AGO,230,Energy Generation and Supply,,,Implementation,2007,2007,48584016,,48584016,,TRUE,FALSE,2007,FALSE,230,Energy Generation and Supply,Loan (excluding debt rescheduling),Angola,Angola,3,"Export-Import Bank of China, Government Agency",,,,,OOF-like,Development,29851345,USD,0.614427284,1,48584016,29851345,,,2010-01-01,,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,3,17.58,Malange,,5,7,AdditionalCoded
34924,34924_145702,4,145702,Luanda Norte,-8.63543,19.64852,ADM1,first-order administrative division,6295630|6255146|AO|17,Earth|Africa|Angola|Luanda Norte,1,1,"Rehabilitation and Expansion of MT/BT Networks in Luanda-Sul, Luanda-Norte, Dundo, Saurimo (Linked to ID #42029)",,,CHN,Angola,AGO,230,Energy Generation and Supply,,,Implementation,2006,2006,93253053,,23313263.25,,TRUE,FALSE,2006,TRUE,230,Energy Generation and Supply,Loan (excluding debt rescheduling),Angola,Angola,2,"Export-Import Bank of China, Government Agency",,,,,OOF-like,Development,50697236,USD,0.543652291,1,93253053,50697236,,,,,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,"Luanda-Sul, Luanda-Norte, Dundo, Saurimo",,5,7,AdditionalCoded
34925,34925_145701,4,145701,Lunda Sul,-10.25918,20.62489,ADM1,first-order administrative division,6295630|6255146|AO|18,Earth|Africa|Angola|Lunda Sul,1,2,"Phase 2: Rehabilitation and Reinforcing of Water Systems in Luanda-Sul, Luanda-Norte, Dundo, Saurimo (Linked to ID #42029) ",,,CHN,Angola,AGO,140,Water Supply and Sanitation,,,Implementation,2006,2006,,,,,TRUE,FALSE,2006,TRUE,140,Water Supply and Sanitation,Loan (excluding debt rescheduling),Angola,Angola,2,"Export-Import Bank of China, Government Agency",,,,,OOF-like,Development,,,,,,,,,,,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,"Luanda-Sul, Luanda-Norte, Dundo, Saurimo",,5,6,AdditionalCoded
34925,34925_145702,4,145702,Luanda Norte,-8.63543,19.64852,ADM1,first-order administrative division,6295630|6255146|AO|17,Earth|Africa|Angola|Luanda Norte,1,2,"Phase 2: Rehabilitation and Reinforcing of Water Systems in Luanda-Sul, Luanda-Norte, Dundo, Saurimo (Linked to ID #42029) ",,,CHN,Angola,AGO,140,Water Supply and Sanitation,,,Implementation,2006,2006,,,,,TRUE,FALSE,2006,TRUE,140,Water Supply and Sanitation,Loan (excluding debt rescheduling),Angola,Angola,2,"Export-Import Bank of China, Government Agency",,,,,OOF-like,Development,,,,,,,,,,,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,"Luanda-Sul, Luanda-Norte, Dundo, Saurimo",,5,6,AdditionalCoded
36517,36517_3844419,4,3844419,Mendoza,-34.5,-68.5,ADM1,first-order administrative division,6295630|6255150|AR|13,Earth|South America|Argentina|Mendoza,1,2,China commits 2.1 Billion USD loan for rehabilitation of Belgrano Cargas railway,,,CHN,Argentina,ARG,210,Transport and Storage,,,Implementation,2014,2014,2100000000,,150000000,,TRUE,FALSE,2014,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Argentina,Argentina,16,"China Development Bank (CDB), Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company; China South Locomotive & Rolling Stock Corporation Limited (CSR), State-Owned Company",,,OOF-like,Mixed,2100000000,USD,1,1,2100000000,2100000000,,,,,1,160,425,Argentina,ARG,AR,32,213,FALSE,TRUE,FALSE,Non-Concessional,7.1,15,,14.46,Belgrano Cargas,,11,8,AdditionalCoded
36517,36517_3835868,4,3835868,Santiago del Estero,-28,-63.5,ADM1,first-order administrative division,6295630|6255150|AR|22,Earth|South America|Argentina|Santiago del Estero,1,2,China commits 2.1 Billion USD loan for rehabilitation of Belgrano Cargas railway,,,CHN,Argentina,ARG,210,Transport and Storage,,,Implementation,2014,2014,2100000000,,150000000,,TRUE,FALSE,2014,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Argentina,Argentina,16,"China Development Bank (CDB), Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company; China South Locomotive & Rolling Stock Corporation Limited (CSR), State-Owned Company",,,OOF-like,Mixed,2100000000,USD,1,1,2100000000,2100000000,,,,,1,160,425,Argentina,ARG,AR,32,213,FALSE,TRUE,FALSE,Non-Concessional,7.1,15,,14.46,Belgrano Cargas,,11,8,AdditionalCoded
36517,36517_3837152,4,3837152,San Juan,-31,-69,ADM1,first-order administrative division,6295630|6255150|AR|18,Earth|South America|Argentina|San Juan,1,2,China commits 2.1 Billion USD loan for rehabilitation of Belgrano Cargas railway,,,CHN,Argentina,ARG,210,Transport and Storage,,,Implementation,2014,2014,2100000000,,150000000,,TRUE,FALSE,2014,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Argentina,Argentina,16,"China Development Bank (CDB), Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company; China South Locomotive & Rolling Stock Corporation Limited (CSR), State-Owned Company",,,OOF-like,Mixed,2100000000,USD,1,1,2100000000,2100000000,,,,,1,160,425,Argentina,ARG,AR,32,213,FALSE,TRUE,FALSE,Non-Concessional,7.1,15,,14.46,Belgrano Cargas,,11,8,AdditionalCoded
36517,36517_3848949,4,3848949,La Rioja,-29.58333,-67,ADM1,first-order administrative division,6295630|6255150|AR|12,Earth|South America|Argentina|La Rioja,1,2,China commits 2.1 Billion USD loan for rehabilitation of Belgrano Cargas railway,,,CHN,Argentina,ARG,210,Transport and Storage,,,Implementation,2014,2014,2100000000,,150000000,,TRUE,FALSE,2014,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Argentina,Argentina,16,"China Development Bank (CDB), Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company; China South Locomotive & Rolling Stock Corporation Limited (CSR), State-Owned Company",,,OOF-like,Mixed,2100000000,USD,1,1,2100000000,2100000000,,,,,1,160,425,Argentina,ARG,AR,32,213,FALSE,TRUE,FALSE,Non-Concessional,7.1,15,,14.46,Belgrano Cargas,,11,8,AdditionalCoded
36517,36517_3435907,4,3435907,Buenos Aires,-36,-60,ADM1,first-order administrative division,6295630|6255150|AR|01,Earth|South America|Argentina|Buenos Aires,1,2,China commits 2.1 Billion USD loan for rehabilitation of Belgrano Cargas railway,,,CHN,Argentina,ARG,210,Transport and Storage,,,Implementation,2014,2014,2100000000,,150000000,,TRUE,FALSE,2014,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Argentina,Argentina,16,"China Development Bank (CDB), Government Agency",,"China Machinery Engineering Corporation (CMEC) , State-Owned Company; China South Locomotive & Rolling Stock Corporation Limited (CSR), State-Owned Company",,,OOF-like,Mixed,2100000000,USD,1,1,2100000000,2100000000,,,,,1,160,425,Argentina,ARG,AR,32,213,FALSE,TRUE,FALSE,Non-Concessional,7.1,15,,14.46,Belgrano Cargas,,11,8,AdditionalCoded
